token_final,label
"['가짜', '유엔', '사', '해체', '및', '즉각', '적', '인', '철수', '하', '라', '가짜', '유엔', '사령부', '해체', '및', '즉각', '철수', '위', '국민', '운동', '휴전', '협정', '전쟁', '참여', '국제연합군', '개국', '군대', '이', '땅', '모두', '철수', '및', '해체', '미국', '군대', '철수', '지금', '를', '점령', '부트', '로스', '갈리', '전', '사무', '총장', '말', '인용', '주한', '유엔안보리', '기관', '유엔기', '구도', '해체', '대한', '책임', '만큼', '무관', '한미연합사령부', '군', '사령부', '사칭', '사령부', '사칭', '이유', '과연', '대한민국', '안녕', '위', '것', '세계', '평화', '것', '그', '답', '매우', '부정', '조선', '미국', '서로', '불가침', '타국', '침략', '적', '서로', '국가', '간의', '약속', '즉', '조미수호통상조약', '미국', '러일전쟁', '직후', '미국', '필리핀', '일본', '조선', '지배권', '서로', '인정', '테프', '트', '밀약', '추진', '조선', '배', '반함', '일본', '식민', '지배', '제', '차', '세계대전', '패', '전국', '일본', '대신', '우리나라', '남', '북', '구', '소련', '미군정', '분할', '통치', '일', '또', '연합국', '의견', '무시', '지도', '독도', '일본', '편입', '지금', '일본', '독도', '분쟁', '국무장관', '딘', '에치슨', '발표', '에치슨', '라인', '대한민국', '제외', '전쟁', '발발', '제공', '것', '전쟁', '중', '전쟁', '후', '무고', '한국인', '전쟁', '패', '일본', '재건', '수', '절호', '기회', '제공', '우리나라', '다시', '일본', '식민지', '년', '간', '미국', '우리나라', '일본', '중', '일본', '단', '번', '우리', '편', '적', '현재', '미국', '우방', '혈맹', '도움', '커녕', '자국', '이익', '위해', '대한민국', '지배', '뿐', '민족', '화합', '통일', '남북', '대립', '구도', '유지', '안보', '란', '단어', '무기', '장사', '돈벌이', '생각', '거기', '이제', '이', '땅', '세균', '실험', '점령', '온갖', '만행', '일삼', '미군', '주둔', '비용', '분담', '금', '인상', '지금', '대한민국', '전쟁', '직후', '대한민국', '한민족', '이름', '명령', '전', '세계', '전쟁', '곳', '미국', '연관', '곳', '세계', '악의', '축', '미국', '그', '동안', '이', '땅', '복구', '비용', '그', '동안', '주둔', '비용', '지불', '가짜', '군', '사령부', '당장', '해체', '미군', '즉각', '철수', '우리', '땅', '우리', '백성은', '우리', '스스로', '우리', '민족', '끼리', '민족', '화합', '통일', '이', '하자', '우리', '스스로', '역사', '나라', '하자', '역사', '광복군', '황', '배상', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['성', '착취', '사건', '인', '번방', '사건', '의', '근본', '적', '인', '해결', '을', '위', '한', '국제', '공조', '수사', '를', '청원', '합니다', '웹하드', '톡방', '은', '번방', '지난', '불법', '영상', '물', '관련', '웹하드', '업체', '필터', '링', '업체', '디지털', '장의', '업체', '간', '유착', '관계', '형성', '이득', '취하', '웹하드', '카르텔', '유명', '연예인', '단체', '방', '불법', '촬영', '물', '유포', '톡방', '착취', '물', '공유', '사건', '두', '사건', '공론', '사회', '충격', '디지털', '성범죄', '대한', '각심', '웹하드', '카르텔', '붕괴', '단체', '방', '통한', '착취', '물', '공유', '행각', '대한', '처벌', '가해자', '또', '다른', '유통', '경로', '바로', '텔레', '그램', '텔레', '그램', '독일', '사가', '개발', '및', '운영', '중인', '인터넷', '모바일', '메신저', '텔레그램', '통한', '성', '착취', '시초', '지난', '개설', '번방', '번방', '피해자', '신상', '정보', '성', '착취', '물', '공유', '위', '목적', '개설', '텔레', '그램', '비밀방', '의미', '가해자', '텔레그램', '비밀방', '개설', '피해자', '신상', '정보', '성', '착취', '물', '공유', '블로그', '실시간', '홍보', '홍보', '글', '보고', '연락', '자', '문화', '상품권', '기프티콘', '현금', '등', '번방', '링크', '공유', '성폭력', '범죄', '처벌', '등', '관', '특례법', '제', '항', '근거', '범죄', '행위', '해자', '피해자', '신상', '정보', '성', '착취', '물', '방식', '다음', '첫째', '먼저', '트위터', '해킹', '코드', '피해자', '코드', '접속', '트위터', '로그인', '창', '피해자', '다시', '로그인', '로그인', '해당', '계정', '아이디', '패스워드', '가해자', '전송', '둘째', '해킹', '트위터', '계정', '통해', '트위터', '계정', '등록', '전화번호', '이메일', '지역', '등', '확보', '경찰', '사칭', '피해자', '신상', '정보', '협박', '사진', '및', '영상', '촬영', '강요', '사진', '영상', '학적', '성관계', '변태', '행위', '고문', '등', '내용', '즉', '피해자', '자신', '의사', '전혀', '무관', '해킹', '성', '착취', '것', '번방', '시초', '뿐', '유사', '번', '방이', '우후죽순', '피해자', '고통', '이', '사건', '피해자', '아동', '청소년', '미성년', '또한', '포함', '피해자', '자신', '신상', '정보', '두려움', '우려', '신고', '못', '사진', '영상', '물', '전파', '피해자', '수', '상처', '사건', '해결', '수', '방법', '문화', '상품권', '거래', '현금', '거래', '등', '흔적', '추적', '거나', '근본', '실시간', '개설', '번방', '수사', '것', '텔레그램', '국외', '서버', '보안', '때문', '국내', '경찰', '추적', '거나', '수사', '따라서', '위', '사건', '번방', '사건', '해당', '사건', '근본', '해결', '위', '한국', '독일', '간', '국제', '공조', '수사', '청원', '국제', '공조', '수사', '절차', '통', '디지털', '성범죄', '문제', '해결', '전례', '이', '사건', '근절', '수', '가장', '효과', '방법', '국내', '경찰청', '국내', '최대', '음란물', '공유', '사이트', '소라넷', '서버', '폐쇄', '위', '네덜란드', '공조', '수사', '추진', '핵심', '서버', '폐쇄', '대한민국', '경찰청', '미국', '국토', '안보', '사국', '영국', '국가범죄', '청', '등', '개국', '기관', '다크', '웹', '음란물', '사이트', '공조', '수사', '그', '결과', '해당', '사이트', '폐쇄', '여명', '검거', '사례', '또한', '텀블러', '통해', '불법', '촬영', '물이', '유포', '사건', '해결', '위', '텀블러', '본사', '위치', '미국', '당국', '형사', '법공', '요청', '국제', '공조', '수사', '추진', '사례', '번방', '사건', '역시', '국제', '공조', '수사', '해결', '수', '우리', '방관', '무관심', '속', '피해자', '고통', '눈물', '나날', '번방', '사건', '근본', '해결', '위', '국제', '공조', '수사', '청원']",Yes
"['국립발레단', '원', '들', '의', '사설', '학원', '운영', '에', '대한', '엄중한', '조사', '와', '그', '에', '따른', '처벌', '을', '요청', '합니다', '국립발레단', '원', '사설', '학원', '운영', '대한', '조사', '그', '결과', '처벌', '요청', '지난달', '국립발레단', '소속', '발레리노', '님', '자가', '격리', '중', '일본여행', '간', '정황', '확인', '이', '국립발레단', '대한', '관심', '가운데', '발레단', '소속', '다른', '예술인', '사설', '학원', '운영', '정황', '파악', '국립발레단', '솔리스트', '은', '현재', '사설', '학원', '로', '활동', '정예', '개인', '교습', '중', '현직', '국립발레단', '단원', '사설', '학원', '운영', '수', '불구', '님', '대표', '로서', '점', '때문', '국립발레단', '원', '특강', '빈번', '중', '최', '해리', '무용', '평론가', '국립발레단', '단원', '자가', '격리', '지침', '위반', '국', '공립', '무용단', '단원', '가운데', '사설', '학원', '직접', '운영', '거나', '깊이', '개입', '사례', '적지', '점', '지적', '생각', '단원', '사설', '학원', '개입', '걸', '알', '수', '청원', '국', '공립', '무용단', '단원', '걸', '윤리', '의식', '직업', '의식', '생각', '계기', '국', '공립', '무용단', '단원', '사설', '학원', '관련', '조사', '꼭', '생각', '사건', '국립발레단', '자체', '조사', '국가', '공식', '행정기관', '조사', '발본색원', '것', '요청', '조사', '결과', '처벌', '함', '훗날', '일이', '다시', '발생', '일벌', '계', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['코로나', '19', '바이러스', '관련', '하여', '자영', '업자', '의', '현', '실태', '자', '영업', '이번', '코로나', '바이러스', '모두', '시기', '매출', '작년', '대비', '이상', '저', '더', '분', '대응', '작년', '대비', '매출', '이상', '소상', '공인', '긴급', '정부', '대출', '도움', '부분', '정말', '누', '매출', '잠시', '때', '쯤', '번', '확', '진자', '모든', '겉잡', '수', '것', '코로나바이러스', '또', '기승', '정말', '모든', '자영', '업자', '시기', '제', '운영', '매장', '또한', '매출', '이상', '요', '제', '자영', '업자', '중', '부채', '가지', '분', '부가가치세', '시기', '재정', '어려움', '더욱', '더', '거', '생각', '부가가치세', '잠시', '보류', '사건', '좀', '진정', '그때', '다시', '납부', '수', '완하', '당장', '매출', '저', '부가가치세', '개월', '분납', '신청', '해', '상태', '코로나', '매출', '계속', '감소', '부가가치세', '고사하고', '임대료', '인건비', '알바', '동생', '칠', '순', '부가가치세', '연장', '정지', '자영', '업자', '부담', '조금', '또한', '임대', '자발', '임대료', '인하', '임차', '부동산', '계약서', '임대료', '지원', '부분', '번', '검토']",NO
"['학원', '도', '휴', '원', '을', '의무', '화', '해주세요', '현재', '코로나', '전세계', '확산', '추세', '우리', '나라', '지역', '확산', '나라', '중', '하나', '이기', '때문', '휴교', '령', '학생', '학교', '가지', '학원', '가기', '때문', '학원', '사람', '곳', '또', '대규모', '확산', '것', '일', '경북', '대구', '지역', '확산', '곳', '학원', '상태', '다른', '지역', '대부분', '원', '휴교', '령', '이유', '사람', '것', '피해', '대규모', '확산', '를', '위', '학생', '휴교', '령', '불구', '학원', '곳', '통해', '명', '모이', '학원', '가지', '생각', '수도', '다른', '친구', '학원', '혼자', '기', '눈치', '보이', '다른', '친구', '실력', '걱정', '등', '여러', '이유', '때문', '쉽사리', '학원', '것', '시국', '학원', '것', '또', '기도', '신천지', '대규모', '확산', '수도', '위험', '가능성', '위', '내용', '학원', '휴업', '전국', '의무', '생각']",Yes
"['대구', '경북', '지역', '대신', '타', '지역', '에서', '근무', '할', '수', '있도록', '긴급', '대책', '을', '추진', '해주십시오', '대구', '경북', '지역', '대신', '타', '지역', '근무', '수', '긴급', '대책', '추진', '오늘', '기해', '국내', '코로나', '누적', '확', '진자', '총', '명', '중', '대구', '경북', '지역', '확', '진자', '명', '기록', '사실', '대구', '경북', '지역', '코로나', '감염', '위험', '실정', '전문가', '대구', '경북', '지역', '이동', '자제', '권고', '상황', '와중', '기업', '대구', '경북', '지역', '근무', '지인', '직원', '중', '출장', '그간', '대구', '경북', '지역', '직원', '출장', '대구', '경북', '지역', '복귀', '근무', '요구', '국난', '이자', '특수', '상황', '타', '지역', '감염', '가능성', '직원', '대구', '경북', '지역', '대신', '타', '지역', '대체', '근무', '수', '기업', '대상', '비상조치', '감염', '수', '감염', '속도', '위', '긴급', '대책', '사료', '부디', '국민', '목소리', '귀', '실효', '정책', '추진']",NO
"['관광버스', '현실', '삶', '터젼', '하루', '정', '나이', '한국', '나이', '세', '제', '직업', '관광버스', '입', '차주', '관광버스', '승무원', '전북', '지역', '관광버스', '입', '차주', '로', '운영', '중', '하루', '아침', '청천벽력', '맞이', '생각', '현실', '대한민국', '관광버스', '입', '차량', '이상은', '입', '차량', '불법', '이기', '법적', '재산권', '보호', '및', '법적', '보호', '제동장치', '전혀', '저', '피해', '사례', '악덕', '관광버스', '법인', '대표', '불법', '입', '차량', '모든', '법인', '앞', '등록', '관광버스', '차량', '인도', '금', '할부', '회사', '운영', '비지', '보험', '달달', '입', '차주', '지불', '모든', '법접', '근거', '서류', '법인', '대표', '앞', '법', '악용', '법인', '양도', '양수', '법인', '차량', '담보', '대출', '후', '의적', '부도', '내기', '저', '법인', '대표', '양도', '양수', '바람', '돈', '푼', '나', '민생고', '차량', '빠기고', '오히려', '죄인', '취금', '제', '피해', '사례', '더', '이상', '발생', '정부', '국토부', '사실', '인정', '법적', '보호', '안', '제', '입', '회사', '전북', '순창', '관광', '관광', '대표', '버스', '운수', '화물', '등', '물류', '회사', '운영', '화물', '법적', '입', '차주', '재산권', '보호', '사업자', '구분', '관광', '대표', '내용', '지지', '번', '답변', '법적', '입', '차주', '서류', '증거', '오만', '태도', '인간', '일말', '양심', '도덕성', '파렴치', '안', '법인', '대표', '처벌', '시기', '간청', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['오디션', '명칭', '공개', '와', '시청자', '투표', '원본', '데이터', '공개', '법안', '요구', '국민', '청원', '기재', '프로그램', '명칭', '비공개', '합법', '한지', '설명', '요구', '방송사', '국민', '관심', '유도', '시청자', '투표', '시행', '경우', '데이터', '공개', '관련', '법안', '제정', '요구', '일례', '종편', '방송인', '방송사', '가수', '경연', '가수', '제', '공개', '오디션', '연', '결과', '의', '시청율', '결선', '해당', '방송', '유료', '문자', '시청자', '문자', '투표', '우승자', '결정', '숫자', '국민', '이', '문자', '투표', '참여', '무효표', '발생', '상황', '발생', '국민', '문맹', '이상', '사전', '공지', '무효표', '기준', '문제', '이점', '방송사', '사과', '무효', '문자', '금액', '환산', '거기', '국민', '기대', '노력', '물', '거품', '때문', '위', '우승자', '득표', '수가', '임', '감안', '때', '다른', '결과', '비율', '므', '정성', '보장', '공개', '오디션', '특성', '원본', '데이터', '공개', '정상', '문자', '투표', '선별', '모든', '후보', '무효', '자율', '것', '국민', '막대', '참여', '재', '검표', '정상', '선별', '국민', '확인', '비정상', '결과', '수용', '양해', '해당', '방송사', '문자', '투표', '원본', '데이터', '공개', '다시', '한번', '국민', '청원', '기재', '프로그램', '명칭', '비공개', '합법', '한지', '설명', '요구', '게시', '물의', '일부', '내용', '국민', '청원', '요건', '위배', '관리자', '수정']",NO
"['공무원', '연금', '군인', '연금', '폐지', '하고', '국민연금', '과', '통합', '해주십시오', '라나', '국민', '공무원', '군인', '일반', '국민', '공무원', '연금', '군인', '연금', '국민연금', '이', '뭡', '국민연금', '일반', '국민', '대한민국', '위해', '사람', '입', '왜', '국민', '누구', '국민', '세금', '적자', '개선', '납부', '돈', '더', '군인', '연금', '다음', '나이', '바로', '형평성', '위배', '공무원', '군인', '고생', '거', '알', '이분', '나라', '위해', '일', '예우', '아주', '근무', '여건', '위', '보직', '대해', '수당', '군대', '대하', '거나', '공무원', '정년', '근무', '마치', '일반인', '뭐', '왜', '공무원', '군인', '연금', '대우', '국민연금', '적용', '우리', '국민', '나라', '위해', '일', '똑바로', '생각', '군인', '청직', '일반', '회사원', '공장', '직원', '자영', '업자', '모두', '직장인', '별로', '설득', '것', '차별', '헌법', '제', '제', '항', '모든', '국민', '법', '앞', '헌법', '제', '제', '항', '사회', '특수', '계급', '제도', '인정', '형태', '로', '창설', '수', '사회', '경제', '우리', '국민', '모두', '공무원', '이건', '군인', '이건', '유공', '규정', '그', '한해', '헌법', '퍙등권', '제한', '선', '적', '예', '공무원', '군인', '모두', '공무원', '연금', '군인', '연금', '혜택', '세금', '일부', '보전', '일반', '국민연금', '차별', '위', '적', '또한', '공무원', '군인', '공무원', '일반', '직장인', '고용', '안정', '압도', '일반', '회사', '사람', '이나', '공무원', '건강', '허락', '이상', '근무', '정년', '퇴직', '결론', '공무원', '연금', '군인', '연금', '폐지', '국민연금', '통합', '것', '것', '숙고', '공무원', '연금', '군인', '연금', '유지', '국민', '혈세', '것', '절대', '반대']",NO
"['1만', '명의', '미취', '업', '청년', '들', '에게', '좌절', '감', '을', '주지', '마시고', '청년', '특별구', '직지', '원금', '전원', '지급', '해주십시오', '어제', '화요일', '청년', '특별구', '직지', '원금', '선정', '선정', '발표', '를', '포함', '사람', '선정', '취업', '청년', '지원', '청년', '특별구', '직지', '원금', '청년', '지원', '정책', '점', '차', '지원기', '총', '인원', '명', '차', '지원기', '명', '총', '지원', '합', '명', '총', '지원', '것', '총', '지원', '것', '총', '지원', '명', '해당', '청년', '특별구', '직지', '원금', '지급', '것', '나머지', '명', '원금', '못', '청년', '경제', '소외', '배제', '정책', '애초', '온라인', '청년', '사이트', '청년', '특별구', '직지', '원금', '신청', '취업', '패키지', '프로그램', '수행', '사람', '신청', '버튼', '활성화', '취업', '패키지', '지원', '미취', '업자', '신청', '버튼', '수', '청년', '특별구', '직지', '원금', '신청', '수', '또한', '청자', '모두', '건강', '보험료', '등', '산정', '경제', '미취', '업', '청년', '신청', '정책', '경제', '더욱', '취업', '성공', '패키지', '유형', '자', '구직', '촉진', '수당', '취업', '개월', '이상', '개월', '이상', '해고', '근무', '이유', '경제', '더', '여유', '취업', '성공', '패키지', '유형', '자', '우선', '선정', '청년', '특별구', '직지', '원금', '것', '앞뒤', '취업', '경제', '취업', '성공', '패키지', '프로그램', '진행', '것', '취업', '난', '후', '구직', '촉진', '수당', '지급', '애초', '구직', '촉진', '수당', '정책', '여', '년', '전', '기존', '정책', '이번', '차', '코로나', '재난', '원금', '전혀', '관련', '청년', '특별구', '직지', '원금', '청년', '한정', '지급', '나머지', '명', '지급', '예산', '것', '또한', '말', '사실', '경제', '더', '취업', '성공', '패키지', '유형', '분', '여', '년', '전', '시행', '기존', '정책', '혜택', '코로나', '재난', '지원', '혜택', '말', '못', '어', '불성', '설', '탁상', '행정', '정책', '행위', '청년', '특별구', '직지', '원금', '지급', '지급', '못', '명의', '청년', '청년', '간', '대립', '분열', '유도', '게', '의심', '또한', '듭니다이', '대해', '기획재정부', '고용노동부', '공무원', '전국', '각', '지역', '고용', '센터', '공무원', '상담', '온라인', '청년', '센터', '상담', '원', '또한', '온라인', '청년', '특별구', '직지', '원금', '지급', '수', '등', '안내', '청년', '특별구', '직지', '원금', '대상자', '사람', '지급', '수', '등', '전화', '상담', '인터넷', '상담', '카카오', '톡', '상담', '대면', '상담', '등', '청년', '특별구', '직지', '원금', '선정', '자', '희망고문', '행위', '를', '이로', '청년', '정신', '피해', '이로', '청년', '특별구', '직지', '원금', '지급', '못', '선정', '자', '당장', '사용', '금전', '계획', '월세', '기세', '도세', '가스', '비', '식비', '등등', '기초', '생활비', '계획', '문제', '대한', '차질', '또한', '취업', '계획', '혼선', '등', '문재인', '대통령', '사람', '먼저', '세상', '청년', '청년', '서로', '차별', '사회', '미래', '청년', '기회', '과정', '말씀', '문재인', '대통령', '말씀', '경제', '청년', '지금', '당장', '도움', '수', '진행중', '취업', '성공', '패키지', '프로그램', '교육과정', '등', '이수', '수', '경제', '청년', '특별구', '직지', '원금', '지급', '못', '명', '청년', '특별구', '직지', '원금', '이번', '달', '말', '지급', '청년', '총', '지원', '명', '모두', '청년', '특별구', '직지', '원금', '수', '긴급', '추가', '예산', '편성', '지급', '수', '청원', '지금', '이', '청년', '취업', '성공', '패키지', '프로그램', '등', '통해', '직업', '교육', '향후', '취업', '세금', '납부', '대한민국', '보배', '현재', '형편', '청년', '차별', '복지', '혜택', '모두', '복지', '혜택', '수', '청년', '특별구', '직지', '원금', '신청', '모든', '청자', '선정', '탈락', '등', '전원', '지급', '청원', '참고자료', '관련', '링크', '청년', '특별구', '직지', '원금', '총', '지원', '관해', '명시', '대한민국', '정책', '브리핑', '사이트', '기사', '내용']",NO
"['대통령', '님', '코로나', '가', '자영', '업자', '를', '죽', '이고', '있습니다', '대통령', '안녕하십니까', '저', '서울', '성동구', '자', '영업', '교습', '소', '운영', '자영', '업자', '연일', '계속', '신종', '코로나', '바이러스', '보도로', '국민', '극도', '공포', '외출', '자제', '일상생활', '영향', '교습', '소', '운영', '미취', '학', '아동', '및', '초등학생', '아이', '주', '고객', '불안', '공포', '속', '하나', '둘', '원', '계속', '정말', '눈물', '세운', '교습', '소', '이제', '막', '빛', '찰나', '코로나', '걸', '아이', '명', '번', '것', '저희', '가족', '생계', '직격탄입니', '달', '달', '자영', '업자', '정말', '타격', '절망', '금전', '여유', '시작', '사업', '당장', '지출', '학원', '월세', '관리', '비', '생활비', '걱정', '앞', '긴급', '구호', '자금', '대출', '학원', '개인', '사업', '해당', '저희', '학원', '식당가', '사업', '등', '정말', '코로나', '코로나', '자영', '업자', '저희', '영세', '자영', '업자', '서민', '를', '위', '긴급', '구호', '대출', '마련', '부디', '하루하루', '자영', '업자', '외면', '이', '지옥', '코로나', '바이러스', '해방']",Yes
"['보육', '교사', '를', '도와주세요', '저', '현직', '보육', '교사', '이자', '엄마', '이자', '맞벌이', '가정', '가정', '어린이집', '회사', '곳', '저희', '보육', '교사', '마음', '정신', '힘', '이듭', '니', '저희', '코로나', '보건복지부', '긴급', '보육', '실시', '전', '교직원', '출근', '긴급', '보육', '실시', '맞벌이', '가정', '등', '아이', '곳', '가정', '아이', '수', '상황', '이해', '당번', '출근', '출퇴근시간', '조정', '탄력', '근무', '조항', '보건복지부', '시청', '어린이집', '원장', '재량', '저희', '무서움', '안고', '출근', '보육', '교사', '사람', '가정', '식구', '걱정', '출근', '대한', '사항', '탄력', '운영', '및', '당번', '재', '제시', '급여', '저', '아이', '어린이집', '오늘', '비결', '재', '고지원', '비', '이외', '비용', '일절', '결재', '결재', '이유', '나라', '지원', '공문', '래야', '교사', '및', '직원', '급여', '문제', '입소', '아이', '입소', '고', '특별활동', '등', '비용', '이윤', '장님', '자', '보육', '교사', '급여', '불법', '임', '불구', '삭감', '무급', '휴가', '신청', '직원', '급여', '일단', '일부', '자신', '개인', '통장', '반환', '직원', '월급', '교사', '각출', '저희', '출근', '출근', '아이', '저희', '학기', '준비', '해', '청소', '해', '독해', '공부', '등등', '평상시', '더', '업무', '형태', '집', '녹초', '매일', '소독', '계속', '손톱', '소독약', '냄새', '아이', '건강', '안전', '우선', '업무', '강도', '합', '다자', '신의', '사비', '급여', '아이', '안나', '오니', '일', '엉덩이', '시간', '계속', '일거리', '자신', '사리', '사욕', '위해', '급여', '삭감', '페이', '등', '꼼수', '보육', '교사', '행태', '급여', '수', '교사', '급여', '명세', '표', '제출', '삭감', '페이', '각출', '무급', '휴가', '정황', '발견', '보건복지부', '바로', '신고', '수', '정부', '관련', '부서', '불시', '점검', '요시', '이야기', '장님', '공무원', '암암리', '결탁', '저희', '어디', '이', '사실', '말', '하나요', '관련', '공무원', '원장', '결탁', '문제', '교사', '사람', '아이', '시대', '초', '중고', '교사', '차이', '학력', '차이', '암암리', '은근', '어린이집', '교사', '무시', '학부모', '저희', '학력', '요일', '계속', '교육', '공부', '회의', '이번', '일이', '더', '자신', '자신', '집', '자기', '아이', '그', '울화', '어린이집', '교사', '저희', '학부형', '이기', '죄인', '말', '입', '달', '아동학대', '어린이집', '교사', '뉴스', '보도', '예전', '자주', '불신', '구내염', '어린이집', '탓', '원', '교사', '정신건강', '위해', '복지', '평가', '인증', '때', '그게', '진짜', '생각', '보육', '교사', '정신건강', '위해', '실질', '복지', '향상', '달마', '유급', '휴가', '월', '차도', '수', '여름방학', '못', '봄방학', '학기', '준비', '그것', '병원', '외출', '허락', '휴게', '시간', '실제', '허울', '복지로', '마음', '코로나', '로', '민원', '사항', '저희', '더', '제발', '저희', '좀']",Yes
"['빠른', '코로나', '19', '종식', '을', '위', '한', '제언', '먼저', '코로나', '퇴치', '위', '문재인', '대통령', '이하', '방역', '당국', '노고', '국민', '사람', '감사', '치하', '바', '전파', '코로나', '지금', '국내', '온', '지구', '혼돈', '세계', '교육경제', '사회', '전', '분야', '교란', '이로', '향후', '국내', '및', '세계', '경제', '장기', '불황', '몸살', '것', '저', '자영', '업자', '사람', '도대체', '이', '위기', '앞', '깜깜', '상황', '문제', '코로나', '종식', '전', '우리', '국민', '모두', '이', '모든', '불편', '손실', '감', '내해', '것', '코로나', '당국', '확', '진자', '격리', '치유', '해도', '잠재', '무증상', '전파', '방역', '현실', '생각', '실제', '완치', '다시', '무증상', '양성', '경우', '보균자', '불구', '확진', '무증상', '계속', '전파', '후', '나중', '양성', '판명', '경우', '정말', '박멸', '코로나', '때', '코로나', '박멸', '위', '빛과', '아주', '희소식', '국내', '업체', '무증상', '진단', '키트', '개발', '것', '현재', '방역', '당국', '사용', '진단', '장비', '분자', '진단', '정확도', '정도', '이번', '개발', '키트', '정확도', '정확도', '키트', '뭔가', '생각', '것', '연', '저', '생각', '기침', '발열', '호흡', '곤란', '등', '증세', '발현', '후', '의료', '기간', '진단', '때', '증상', '때', '증상', '저', '오히려', '키트', '점수', '생각', '오히려', '신속', '진단', '키트', '비용', '효율', '면', '점', '점수', '볼', '수', '코로나', '박멸', '위', '무증상', '대상', '진단', '해결', '책', '얼마', '전', '김경수', '경남', '도지사', '회복', '위해', '재난', '소득', '국민', '지급', '제안', '그것', '방법', '한가지', '저', '오히려', '국민', '진단', '키트', '무상', '지급', '양성', '스스로', '신고', '의료', '기간', '도움', '국민', '진단', '키트', '선제', '선', '적', '대응', '양성자', '치료', '나머지', '국민', '현재', '개인', '위생', '아마', '시간', '코로나', '박멸', '것', '지금', '세계', '대한민국', '주시', '방탄소년단', '기생충', '우리', '문화', '지금', '세계', '최고', '방역', '시스템', '세계', '우리', '대한민국', '칭찬', '때', '코로나', '최고', '박멸', '온', '세계', '대한민국', '우러르', '세계', '리더', '품격', '대한민국', '김', '것', '국민', '생명', '안전', '국가', '년대', '위', '국가', '존망', '앞', '무슨', '다른', '이해관계', '필요', '진단', '키트', '조속', '널리', '이', '위기', '극복', '수', '관계', '부처', '시기']",NO
"['국민', '청원', '에', '대답', '없는', '직무', '유기', '대통령', '권한', '박탈', '및', '청와대', '임시', '해체', '를', '청원', '합니다', '헌법', '제', '대한민국', '민주', '공화국', '대한민국', '주권', '국민', '또한', '모든', '권력', '국민', '헌법', '무시', '이', '수십', '명의', '청원', '불구', '국민', '청원', '묵묵', '쇠', '국민', '건강', '불안', '외면', '채', '국가', '위상', '세계', '각국', '입국', '차단', '역대', '상황', '정부', '문재인', '하야', '함', '청원']",Yes
